#OTU ID	description	SRR23216666	SRR23216663	SRR23216665	SRR23216664	SRR23216662	SRR23216667	ERR1474249	ERR1474250	ERR1474244	ERR1474248	ERR1474235	ERR1474237	ERR1474238	ERR1474246	ERR1474251	ERR1474247	ERR1474236	ERR1474240	ERR1474239
KETOGLUCONMET-PWY	ketogluconate metabolism	950.2839565015538	948.3262698274408	1528.4627023983128	851.6019090135381	1493.7106670522112	1210.6350885145132	173.0562769968167	834.963801424305	433.96967762185176	798.3265320853726	1822.0373618207143	650.8863078305649	339.30217565552925	2477.6403804751512	564.3927779157367	1895.9373697916624	2233.591090498081	535.2166264738204	822.913690907381
LACTOSECAT-PWY	lactose and galactose degradation I	1030.9427775028178	795.69473236395	1834.7690686275564	2848.765826681824	2020.1884344270195	5262.608076874976	158.8455561825627	142.4708432171579	1989.5597521249504	796.8832739058433	440.08081158844834	988.7279882547195	1671.1836813494142	288.219778261723	1451.1441672517155	90.4640838621291	690.2379883989659	1276.8909966268968	624.4320088423383
LEU-DEG2-PWY	L-leucine degradation I	12627.33170271399	4003.0456112419615	4073.015214576396	14691.522795435	6527.646721287896	3462.6177078977867	134.32114497921276	2456.762394965483	2910.892562867879	103.01201487657804	1033.618362846378	1846.7433910492523	470.3839422109593	5654.8529833495295	3891.0619428982063	20514.299324225	13472.046932480367	147.41299387897587	1232.0908503884334
LIPASYN-PWY	phospholipases	171.00325250032674	132.2287611398771	131.13493872432304	80.4664521472563	95.18393546870163	242.3405348851191	0.0861904686273687	58.92199750237221	50.86537302941815	0.0	0.0	1.6657302076704217	0.2565596750860577	355.0795179850457	128.50045437435347	635.904729328213	409.8868069663625	0.0	56.11754387356611
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	300.55408420873863	197.95525647048063	36.71201036380695	3379.658365327842	2041.291786987455	227.51002043557557	1073.9167357321894	61.17539055538664	2321.490229951342	14.123766164007836	405.305382616707	1565.73398059612	160.47332275657988
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	14038.977125020449	5585.16947550818	9820.728298792685	9931.365843959353	11682.07440680475	15598.82382864171	2548.6755980782577	3775.859247503746	6122.750654164363	13251.513906334008	14794.563269599848	4403.907094074128	7146.533360211657	10101.561682531496	8729.573668533132	16106.887524380843	17720.316864958022	8133.657933122226	3810.0107206887847
METH-ACETATE-PWY	methanogenesis from acetate	749.6854603712969	1085.4195565664231	386.537226468243	389.46016558683925	842.5787348535296	177.73181174791804	98.95091884855955	322.67517708899214	382.08908486071954	5193.123849137142	2197.778115521578	190.0861306968092	5444.647915043955	152.99772544085408	1704.470120334671	86.10954718985012	1039.5965224401948	1440.7392004665503	299.8806081866322
METHANOGENESIS-PWY	methanogenesis from H2 and CO2	50.95408897226793	6.841517527373124	5.530731254881343	7.6680210734333425	12.306348579588612	19.76944777899168	0.3086048728021234	11.989485837201686	1.1159499061522251	3.935427550668728	0.124653023181494	0.5255542048813742	0.0586242274864155	9.306460097343114	4.880852943996598	8.670421326458605	28.16486864565122	0.0854621047694401	0.3305109923343215
METHGLYUT-PWY	superpathway of methylglyoxal degradation	2131.77692622255	913.628509491201	1795.8937483310865	802.2921168146371	2336.825494745456	3694.146441821467	313.7621555286263	261.5250325099434	416.1935452799477	787.5187324071608	1178.294310120294	863.2352712662586	767.7553759524815	1291.484642368781	2192.2682716140466	782.9910873896281	825.7604656336185	999.4139111384028	583.4825441027741
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	4343.968592116831	417.1285016965569	834.4006878131323	5404.368348791662	966.0635225766584	1328.9028186338007	39.42446198590882	902.8395841054082	528.577189034942	14.640633861655212	684.777632399147	347.29422432460296	78.04501695668382	2790.442658566418	1846.6676665963137	9074.90646589289	3719.390924230866	84.1447480576726	473.9591014466032
NAD-BIOSYNTHESIS-II	NAD salvage pathway II	2656.299571021038	1239.6741881115577	2947.071553101662	4768.150883848203	2884.9344143183616	4612.8951627770975	572.8352929785971	1861.2960748783196	5530.389389388007	5718.648067706736	2249.0427812906087	2776.2505027200705	1295.792818491442	3341.292508623896	4358.456913562145	9302.934007024069	4892.976213477726	1671.2473201226023	1577.0568056425311
NADSYN-PWY	NAD biosynthesis II (from tryptophan)	10356.98735844373	2125.4392628285414	2301.2461806242527	3135.37080084697	3001.4428381576863	3730.878961729339	25.05948715154402	651.353430850575	531.0594869230966	46.6914788958171	13.896985645178628	703.7556738017514	7.302457834411584	2512.150776258497	646.4273952738225	3349.8561243112786	8730.831695297084	2.2040193973005566	245.2451575949325
NAGLIPASYN-PWY	lipid IVA biosynthesis	21111.18164074861	9319.692112394505	9957.45054406422	16364.095465031503	14603.90689381116	13067.146316857616	1813.1023577529904	2620.0504347368083	2006.708950636062	13842.522969072295	14693.81944065866	3708.981377393836	5113.470391787348	4620.549335736979	6444.435477379326	6846.835858933608	13238.725207223672	8785.019837075002	2757.101254043393
NONMEVIPP-PWY	methylerythritol phosphate pathway I	16940.513347000677	7791.141573615151	11666.535567845149	16387.250246398733	12337.164623674238	17758.66862554137	3348.230922560529	4116.657482462835	8180.803472167986	20157.5179654175	19598.78865972609	4970.758561702431	11776.39521931806	8347.371274544297	9467.58109136382	25838.70624723372	16826.763225508672	12272.072482051217	4775.38692365099
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	28228.025034363996	15289.40015270542	19122.22217493093	29703.233625870984	23973.561376118563	29262.737408528712	5737.870655114655	6332.606676318638	10843.455916131685	31672.940172279486	28822.128679059024	8280.388279806	19791.726222084617	13791.327933081806	14581.094431991722	33682.60392328616	28893.056255236235	18075.922027085027	7656.70644046275
NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.106943828981737e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4388459999132156e-07
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	18289.352036534863	7075.694140066233	11836.302292273542	14955.523928045905	13026.078583357255	17690.435600449568	2709.717371999589	4091.6789313594113	7145.155523962067	15125.848133513742	15233.666873615608	4989.777463794406	11654.47974685086	8908.652087026017	10694.086415902446	26127.245727948382	18222.103311076666	12967.585189375888	4416.545603836571
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	4.940553647972064	0.0	0.2669022168630235	0.0	0.2873137881745805	1.0110877168298684	287.50849012773267	228.14038306481348	114.68067851954076	715.275910580223	1037.91332143018	740.8027740111631	887.0268374118907	286.1726855670105	1484.33803311741	352.0275584696448	771.9646057984746	1235.6794940451734	326.47585936942704
ORNDEG-PWY	superpathway of ornithine degradation	0.0	0.0	0.0	0.0	0.0	0.0	307.07889463581296	452.310363737104	976.0847946375428	608.8861581980564	856.5101778896716	1717.452270132746	872.5821557920933	372.07010012125886	1397.4418332923942	744.6950933686179	1143.2966436752076	1273.8764084863783	840.8321080713993
P101-PWY	ectoine biosynthesis	6788.412098337577	622.9706582964328	913.8286793901596	389.1425369091116	636.0050763401127	3262.9428368984386	116.04634181490955	794.7337508950363	2349.3219999772864	110.1857939344621	85.38694340405041	227.32847315500945	79.60601816749414	6990.676826216258	372.5522640993021	9144.747150307516	5398.463244376128	47.56451902967343	1261.2990736743652
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	24516.971163200986	10064.511766633084	10051.14709750876	20555.922639083656	14404.393056984736	17396.130598793396	1813.282534558748	4902.913962422588	9725.37793811629	11007.388503982444	7141.967911673719	5754.340215014141	2847.028887635283	12333.776725483953	9281.81741779554	34486.15909463069	23246.41420620898	2629.3876355318885	4662.869730208546
P108-PWY	pyruvate fermentation to propanoate I	17484.634902636808	11373.426755413171	7227.140118410288	16815.427587571354	12972.974066238428	14896.158276443872	2460.946992240273	3378.2165903458995	9338.529082542613	15033.843437828727	15573.29157524508	3351.968878486384	4060.7901746761936	8900.627503471336	6877.147506181941	32593.730456844576	20869.91840106437	2367.1214693903576	2944.444843573727
P122-PWY	heterolactic fermentation	7906.2062971108735	1280.7995386892258	5524.079022305546	2039.0081168188915	6511.047874579245	8608.90197923095	1481.8359523181616	1639.4239010075732	2098.443660039864	3576.0210531754424	1054.651689224852	2408.1142868812085	239.7647153166658	3150.016125404209	5661.687129303657	5204.828400626637	8063.360959171879	254.3467225768159	1603.9141064860255
P124-PWY	Bifidobacterium shunt	9285.555898939449	1497.354303228895	6499.638938060718	2344.9361548192696	7694.966506921064	10001.896868954556	1766.7105589184368	1782.067349581776	2359.416824527106	4255.214428863708	1214.748652571544	2830.045028629628	278.59331115336846	3553.9833553205344	6591.532459591414	5712.711064306837	9008.607234270576	296.4286942334284	1882.6875664802333
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	5828.39477545138	781.3505392676175	5642.300232307606	1437.622390606714	4154.626030510223	6643.840042896995	305.6425284652207	1053.645074651189	2484.4328352371244	2305.2529579940247	932.6466026657145	1524.624010496655	2673.034624213657	4689.135879686274	1740.2087722841811	11266.906075350737	3090.7129171214974	1406.168330099323	1328.869837778872
P161-PWY	acetylene degradation	10396.486560671225	4243.945447161357	10345.587378021452	11241.745143789572	5854.721372927489	9594.03114184253	2046.871086652884	3527.6581631049858	2815.236515050457	16695.64339372947	13962.326051433856	5119.290379941704	13299.754448939766	3379.748452770502	14118.681095550852	12004.140131040762	11813.165833812847	11147.78838731757	3786.675538840595
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	694.7985867094458	945.6475475736586	1157.0495698176394	1167.6355814828803	905.4135035064252	890.1938289256773	468.166951183995	52.757652845286486	371.71724717648846	2558.2123360722508	1965.2868455508608	493.7234229060783	2209.694875412293	373.64135523946896	1720.617725756042	84.33671721758252	568.7295664116325	4376.376327828847	861.1308049515404
P163-PWY	L-lysine fermentation to acetate and butanoate	833.8630916436373	3119.290297432043	2201.5642994310674	5661.937950195261	2520.0573428329863	2341.50073787712	244.59047532123805	577.086453793005	894.1606828526609	8618.547634830531	4353.113026227287	170.46174761200962	7090.264044313422	500.2183342876716	1790.1955062676934	1677.006429565262	2560.7706574154827	8598.538685191315	1048.5988736523898
P164-PWY	purine nucleobases degradation I (anaerobic)	11363.545330706487	5115.183550114599	5202.12154950578	14897.544111900892	8440.552282997878	10054.308999180465	1718.917842965668	3383.6192798460183	6237.840262254188	12256.367717816958	14454.828376721704	2400.936138145693	8582.61978877759	2269.1671798153766	7035.731553185363	3955.018471500758	9507.97088523027	5300.982370003728	2834.428130836943
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	4422.336758912655	400.7857871027055	864.2560967453941	5531.497734084422	800.5962191124177	1126.7328110817764	0.4819347138934639	886.4754853938693	443.2094253293357	4.992097994906402	701.4931772360202	235.3155789412678	0.0570047552608733	1663.2325471325223	1955.9521221401892	9501.43139136804	3274.9918480733195	11.16215258476667	203.0677195003552
P221-PWY	octane oxidation	5357.866857570818	3642.4666174309486	1701.8265099536975	7219.722863391154	4473.936865038776	5808.805665394295	777.743000787717	1888.347852033272	1549.3770544049494	474.5204318489554	386.49799709698215	3138.2143679767746	20.29205440240805	7053.359954449191	1976.1530884759263	8928.412798927347	6188.902984159334	64.19477908169739	2076.35736667406
P23-PWY	reductive TCA cycle I	17692.649835009695	9634.629943861475	11879.74454602106	20494.25678282874	15810.0823105406	17683.714372276627	1884.9878731956228	4016.505902987772	7431.605992505796	13930.62606263106	11858.232950199214	5577.496896953415	5348.600149079922	8460.583972682125	10415.68333024228	16779.418976544428	19767.25919887369	4127.996084461168	4380.199713218889
P241-PWY	coenzyme B biosynthesis	39.99581346448561	2.9778525202325343	13.799462088131216	28.92097879761824	66.84945921172834	18.54538488196281	1.2217924882903304	24.615713970087143	3689.829725666872	49.498278099500446	32.4488078503658	20.60538505062922	1.5503770074335508	72.02866054022145	2.2477821171722634	2205.685393254432	184.28268093010297	3.518912259837427	7.412796620126793
P261-PWY	coenzyme M biosynthesis I	95.0289514406564	17.014895923675965	49.63782045358185	120.17799270144094	184.1664169216964	50.483831571510095	2.372441144500808	60.236100655662376	51.19214938650728	89.34695377785688	8.020133860647588	75.2889958665977	2.9247466088487672	520.2152885905108	12.585893174408756	214.35327127780013	329.9640111223915	1.1433322191717896	110.28883959271263
P281-PWY	3-phenylpropanoate degradation	7627.751484269296	816.9784673889566	1527.045974850024	11719.223655048356	1541.1917527794471	1906.6942452014812	151.32552240666914	1074.920056160125	565.3313538316179	385.5042324001771	1093.0225749667786	612.6718150204654	349.1692191704132	2073.460292487205	2295.002663671932	8782.156995752774	4994.020398452331	451.8452957089732	404.7015607651597
P341-PWY	glycolysis V (Pyrococcus)	36.78846024803161	30.03607607609668	27.308383485190863	33.891647076989656	70.43542141267757	65.39201982438652	48.16633001190738	16.548244126579803	27.42596186881037	440.1883085084782	405.2679827747924	62.24253146885368	11.32820735148792	10.27634144739416	294.74700448976097	4.801582050147445	131.98539840548298	27.48630121481288	126.51797242311864
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	1370.815377037783	1960.423198635084	1032.818567804967	2043.1576389295428	2950.7944309859763	1149.4225201617032	245.5087081198566	1033.762032093889	1633.0616570287204	21.772706859390336	2569.395189366975	744.6105159428366	145.90569989281173	1127.778218391932	3310.744816820504	668.4782548183049	3242.3810955811628	90.3618040900094	1219.4514518958688
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	16842.768002679124	6362.548170338198	10878.594441083633	11155.188248810124	12627.540606078532	16265.987446709174	1924.734817833968	4134.137193792929	6233.127960577777	13828.505397594005	11156.015679944829	4705.654513359963	8601.560755830422	10152.377410750032	8581.43863615266	22876.36991693961	18682.907664881503	8634.223808897526	4128.283592760649
P42-PWY	incomplete reductive TCA cycle	14996.97803605864	14321.195808791146	12204.379486237927	24613.039760144096	16154.988185593222	16876.125115318326	3800.827621134844	3326.9636994582697	6988.793895059359	24779.935966739384	29222.908774993037	4799.103411968679	7035.432373770182	9141.199639470182	11780.49897709478	15085.230145013458	18874.657669413948	5221.6878771471975	5031.794599668544
P441-PWY	superpathway of N-acetylneuraminate degradation	5464.402842590967	5835.026391138644	6906.255590804128	11054.981891366184	7948.431106700807	11946.992741313985	2304.833725300064	2508.865689607362	4267.290269827075	15746.53270004197	14026.044940738526	4186.543251530652	9043.70082040188	2292.747479086672	9134.07539141402	5046.780604647205	9381.360320849604	9008.845923916837	3679.050175492345
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	3010.269986221844	2264.795668857146	4206.954640743239	5431.265707859086	4695.846330161293	9379.25594030344	794.6536785380653	813.6856890389324	3128.305474458982	5217.521628362664	4791.065117992031	2089.436708084258	4532.008388834851	2211.4392124540186	3227.099274153154	960.6694907595368	3447.7411663107378	3135.2236940980224	1214.813474634581
P562-PWY	myo-inositol degradation I	1129.2341592071718	1098.406650348693	2286.258260879913	6861.968922536559	2448.168582332992	2760.7251925440464	420.5696943619069	1375.7101364191924	1824.6993017295536	2499.6950479592388	1018.5657002019964	744.7858098251445	675.4793386771934	2315.49703869476	733.1762872479376	6254.83167150965	4228.377566531491	594.0793236910893	708.8169497902007
